"name_nsi";"price";"index";"environment";"quality_of_living";"safety";"transport";"services";"relax";"condition";"area";"energy_costs";"provision";"certificate";"construction_type";"orientation";"year_built";"last_reconstruction";"total_floors";"floor";"lift";"balkonies";"loggia";"cellar";"type";"rooms";"district"
"Svit";179900;8,1;8,4;9;7,8;9,8;7,5;4,8;"Original condition";82,35;NA;0;"none";NA;NA;2020;NA;4;2;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Svit";245900;8,1;8,4;9;7,8;9,8;7,5;4,8;"Original condition";124,03;NA;0;"none";NA;NA;2020;NA;4;5;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Svit";183900;8,1;8,4;9;7,8;9,8;7,5;4,8;"Original condition";83,64;NA;0;"none";NA;NA;2020;NA;4;5;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Svit";234900;8,1;8,4;9;7,8;9,8;7,5;4,8;"Original condition";123,38;NA;0;"none";NA;NA;2020;NA;4;4;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Svit";110000;8,1;8,4;9;7,8;9,8;7,5;4,8;"Original condition";54;NA;0;"B";NA;NA;2022;NA;8;5;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Svit";181200;8,1;8,4;9;7,8;9,8;7,5;4,8;"Original condition";139,49;NA;0;"none";NA;NA;2020;NA;4;1;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Svit";184900;8,1;8,4;9;7,8;9,8;7,5;4,8;"Original condition";85,26;NA;0;"none";NA;NA;2020;NA;5;4;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Svit";245900;8,1;8,4;9;7,8;9,8;7,5;4,8;"Original condition";130,26;NA;0;"none";NA;NA;2020;NA;4;4;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Svit";179900;8,1;8,4;9;7,8;9,8;7,5;4,8;"Original condition";83,1;NA;0;"none";NA;NA;2020;NA;4;2;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Svit";135900;8,1;8,4;9;7,8;9,8;7,5;4,8;"Original condition";111,78;NA;0;"none";NA;NA;2020;NA;5;1;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Svit";125500;8,1;8,4;9;7,8;9,8;7,5;4,8;"Partial reconstruction";69;NA;0;"none";NA;NA;1959;NA;3;1;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Svit";125000;8,1;8,4;9;7,8;9,8;7,5;4,8;"Complete reconstruction";448;NA;0;"none";NA;NA;1980;NA;7;6;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Svit";87900;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Svit";109000;7,9;9;8,9;7,8;7,9;7,3;5,7;"Partial reconstruction";55;NA;0;"none";NA;"East";NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Svit";106000;NA;NA;NA;NA;NA;NA;NA;"Original condition";54;NA;0;"none";NA;NA;NA;NA;6;2;1;NA;NA;0;"2-room apartment";2;"Poprad"
"Svit";149990;8,1;8,4;9;7,8;9,8;7,5;4,8;"Partial reconstruction";80;NA;0;NA;"Panel";NA;NA;NA;NA;NA;1;NA;1;0;"3-room apartment";3;"Poprad"
"Svit";94900;NA;NA;NA;NA;NA;NA;NA;"Original condition";56;NA;0;"none";"Panel";NA;NA;NA;NA;6;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Svit";79900;8,1;8,4;9;7,8;9,8;7,5;4,8;"Partial reconstruction";43;NA;1;"none";NA;NA;1900;NA;7;6;0;NA;NA;0;"1-room apartment";1;"Poprad"
"Svit";175000;7,6;8,5;9,1;7,8;7,2;7;5,6;"Under construction";76;NA;0;"A";NA;NA;2023;NA;6;NA;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Svit";73550;NA;NA;NA;NA;NA;NA;NA;"New building";20,78;NA;0;NA;NA;NA;NA;NA;6;2;1;1;NA;0;"1-room apartment";1;"Poprad"
"Svit";113300;7,9;9;8,9;7,8;7,9;7,3;5,7;"Original condition";56;250;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Svit";106000;7,3;8,3;8,2;7,8;7;7,1;4,6;"Original condition";55;NA;1;"none";NA;NA;1900;NA;3;3;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Svit";100620;7,6;8,5;9,1;7,8;7,2;7;5,6;"Under construction";39;NA;0;"A";NA;NA;2023;NA;5;4;0;NA;NA;0;"1-room apartment";1;"Poprad"
"Svit";251838;NA;NA;NA;NA;NA;NA;NA;"Original condition";124,58;NA;0;"none";NA;NA;2020;NA;5;5;0;NA;NA;0;"4-room apartment";4;"Poprad"
"Svit";191477;NA;NA;NA;NA;NA;NA;NA;"Original condition";86;NA;0;"none";NA;NA;2020;NA;5;5;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Svit";253277;NA;NA;NA;NA;NA;NA;NA;"Original condition";124,03;NA;0;"none";NA;NA;2020;NA;5;5;0;NA;NA;0;"4-room apartment";4;"Poprad"
"Štrba";252000;NA;NA;NA;NA;NA;NA;NA;"New building";40,3;NA;0;NA;NA;NA;2022;NA;NA;1;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Štrba";374000;NA;NA;NA;NA;NA;NA;NA;"New building";225,34;NA;0;NA;NA;NA;NA;NA;2;NA;0;1;NA;0;"4-room apartment";4;"Poprad"
"Štrba";229000;NA;NA;NA;NA;NA;NA;NA;"New building";59,13;NA;0;NA;NA;"South";NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Štrba";650000;NA;NA;NA;NA;NA;NA;NA;"New building";106,93;NA;0;NA;NA;"South";NA;NA;NA;NA;0;1;NA;0;"3-room apartment";3;"Poprad"
"Štrba";229000;NA;NA;NA;NA;NA;NA;NA;"New building";59,13;NA;0;NA;NA;"South";NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Štrba";650000;NA;NA;NA;NA;NA;NA;NA;"New building";106,93;NA;0;NA;NA;"South";NA;NA;NA;NA;0;1;NA;0;"3-room apartment";3;"Poprad"
"Štrba";289178;NA;NA;NA;NA;NA;NA;NA;"New building";56,37;NA;0;NA;NA;"South";NA;NA;NA;NA;0;1;NA;0;"3-room apartment";3;"Poprad"
"Štrba";349900;NA;NA;NA;NA;NA;NA;NA;"New building";52,67;NA;0;NA;NA;NA;NA;NA;NA;NA;0;1;NA;0;"2-room apartment";2;"Poprad"
"Štrba";399000;NA;NA;NA;NA;NA;NA;NA;"New building";356;NA;0;NA;NA;NA;NA;NA;NA;NA;0;2;NA;0;"4-room apartment";4;"Poprad"
"Štrba";419000;NA;NA;NA;NA;NA;NA;NA;"New building";337;NA;0;NA;NA;NA;NA;NA;NA;NA;0;3;NA;0;"4-room apartment";4;"Poprad"
"Štrba";129000;NA;NA;NA;NA;NA;NA;NA;"Original condition";54,1;NA;1;"none";NA;NA;1970;NA;8;8;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Štrba";223990;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";109;NA;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"5 or more room apartment";5;"Poprad"
"Štrba";107000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";26;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"1-room apartment";1;"Poprad"
"Štrba";149000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";42;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Štrba";314000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";82,32;NA;0;NA;NA;"East";NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Štrba";214000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";78,14;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Štrba";93000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";22,16;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"1-room apartment";1;"Poprad"
"Štrba";84000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";18;NA;1;NA;NA;"Southwest";NA;NA;NA;NA;0;NA;NA;0;"1-room apartment";1;"Poprad"
"Štrba";159900;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";54,42;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Štrba";261000;NA;NA;NA;NA;NA;NA;NA;"New building";87;NA;0;"B";NA;"South";NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Štrba";134990;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";54;NA;0;"B";NA;NA;NA;NA;5;4;1;NA;NA;0;"2-room apartment";2;"Poprad"
"Štrba";205000;NA;NA;NA;NA;NA;NA;NA;"Original condition";73;NA;0;NA;"Other";"Southeast";NA;NA;NA;6;1;NA;NA;0;"3-room apartment";3;"Poprad"
"Štrba";167000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";45;NA;0;"B";NA;NA;2007;NA;6;2;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Štrba";739200;NA;NA;NA;NA;NA;NA;NA;"New building";107;NA;0;NA;NA;NA;2022;NA;NA;1;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Vydrník";80000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";63;NA;0;"none";NA;NA;NA;NA;3;1;0;1;NA;0;"3-room apartment";3;"Poprad"
"Štôla";178000;NA;NA;NA;NA;NA;NA;NA;"New building";76,2;NA;0;"A";NA;NA;2022;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Štôla";135000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";65,42;NA;1;"none";NA;NA;1111;NA;4;2;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Štôla";135000;6;8,2;8,1;4,1;6,4;3,6;3,4;"Complete reconstruction";65,42;202;0;"B";NA;NA;NA;NA;4;2;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Štôla";250085;6;8,2;8,1;4,1;6,4;3,6;3,4;"New building";85,6;NA;0;"A";NA;NA;NA;NA;4;2;0;1;NA;0;"3-room apartment";3;"Poprad"
"Štôla";188539;6;8,2;8,1;4,1;6,4;3,6;3,4;"New building";74,05;NA;0;"A";NA;NA;NA;NA;4;NA;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Štôla";114500;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";67;NA;1;"none";NA;NA;1900;NA;4;3;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Štôla";160000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";70,8;NA;0;NA;NA;NA;NA;NA;4;3;0;NA;1;0;"3-room apartment";3;"Poprad"
"Vysoké Tatry";249942;NA;NA;NA;NA;NA;NA;NA;"New building";75;150;0;NA;NA;NA;2018;NA;3;2;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Vysoké Tatry";245100;NA;NA;NA;NA;NA;NA;NA;"New building";37;NA;1;"A";NA;NA;2023;NA;2;NA;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Vysoké Tatry";400000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";103;100;0;"none";NA;NA;NA;2022;3;3;0;NA;NA;0;"4-room apartment";4;"Poprad"
"Vysoké Tatry";215000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";77;NA;1;"none";NA;NA;1985;NA;4;1;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Vysoké Tatry";215000;NA;NA;NA;NA;NA;NA;NA;"Original condition";71,1;NA;0;NA;NA;"Southeast";NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Vysoké Tatry";349900;NA;NA;NA;NA;NA;NA;NA;"New building";52,67;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Vysoké Tatry";282000;NA;NA;NA;NA;NA;NA;NA;"New building";40,57;NA;1;"none";NA;NA;2017;NA;3;3;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Vysoké Tatry";149000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";55,72;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Vysoké Tatry";220000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";150;NA;0;"none";NA;NA;2009;NA;1;NA;0;NA;NA;0;"4-room apartment";4;"Poprad"
"Vysoké Tatry";359980;NA;NA;NA;NA;NA;NA;NA;"New building";50;NA;0;"none";NA;NA;1980;NA;1;NA;0;1;NA;0;"2-room apartment";2;"Poprad"
"Vysoké Tatry";315000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";71;NA;0;"none";NA;NA;1980;NA;1;NA;1;1;NA;0;"3-room apartment";3;"Poprad"
"Vysoké Tatry";179980;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";68;NA;0;"none";NA;NA;1980;NA;1;NA;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Vysoké Tatry";168980;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";45;NA;0;"none";NA;NA;1980;NA;1;NA;1;1;NA;0;"2-room apartment";2;"Poprad"
"Vysoké Tatry";89900;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";22;NA;0;"none";NA;NA;1980;NA;1;NA;0;NA;NA;0;"Studio";1;"Poprad"
"Vysoké Tatry";155000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";80;NA;0;"none";NA;NA;1980;NA;1;NA;0;NA;NA;0;"4-room apartment";4;"Poprad"
"Vysoké Tatry";99000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";38;NA;0;"none";NA;NA;1980;NA;1;NA;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Vysoké Tatry";248000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";94;NA;0;"none";NA;NA;1994;NA;1;NA;0;1;1;0;"3-room apartment";3;"Poprad"
"Vysoké Tatry";285000;5,4;6,9;7,5;4,6;5;4,4;3,1;"Complete reconstruction";72;NA;0;NA;NA;NA;NA;NA;4;2;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Vysoké Tatry";245000;NA;NA;NA;NA;NA;NA;NA;"New building";32;NA;0;"none";NA;NA;2021;NA;5;4;0;NA;NA;0;"1-room apartment";1;"Poprad"
"Vysoké Tatry";329000;NA;NA;NA;NA;NA;NA;NA;"Original condition";89;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Vysoké Tatry";436320;NA;NA;NA;NA;NA;NA;NA;"New building";80,8;NA;0;"none";NA;"Southwest";NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Vysoké Tatry";198720;5,4;6,9;7,5;4,6;5;4,4;3,1;"New building";36,8;NA;0;"none";NA;"West";NA;NA;NA;NA;0;NA;NA;0;"1-room apartment";1;"Poprad"
"Vysoké Tatry";354780;5,4;6,9;7,5;4,6;5;4,4;3,1;"New building";65,7;NA;0;"none";NA;"West";NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Vysoké Tatry";216000;8,1;7,1;9,8;7,9;9,3;8,1;6,7;"New building";48;NA;0;"A";NA;NA;NA;NA;NA;NA;1;NA;NA;0;"2-room apartment";2;"Poprad"
"Vysoké Tatry";295650;NA;NA;NA;NA;NA;NA;NA;"New building";65,7;NA;0;"A";NA;NA;NA;NA;NA;NA;1;NA;NA;0;"3-room apartment";3;"Poprad"
"Vysoké Tatry";165600;8,1;7,1;9,8;7,9;9,3;8,1;6,7;"New building";36,8;NA;1;"A";NA;NA;NA;NA;NA;NA;1;NA;NA;0;"1-room apartment";1;"Poprad"
"Vysoké Tatry";213000;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";55;NA;0;"none";NA;NA;NA;NA;5;1;0;NA;1;0;"2-room apartment";2;"Poprad"
"Vysoké Tatry";267840;NA;NA;NA;NA;NA;NA;NA;"New building";55,8;NA;0;"A";NA;NA;2023;NA;4;2;1;NA;NA;0;"2-room apartment";2;"Poprad"
"Vysoké Tatry";235000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";68;180;0;"none";"Brick";NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Vysoké Tatry";225000;5,4;6,9;7,5;4,6;5;4,4;3,1;"Partial reconstruction";76;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Vysoké Tatry";178000;5,4;6,9;7,5;4,6;5;4,4;3,1;"Partial reconstruction";60;NA;0;NA;NA;"Northwest";NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Vysoké Tatry";229000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Poprad"
"Vysoké Tatry";245100;NA;NA;NA;NA;NA;NA;NA;"New building";37;NA;1;"A";NA;NA;2023;NA;3;NA;0;NA;NA;0;"2-room apartment";2;"Poprad"
"Ľubotice";145000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Prešov"
"Ľubotice";145000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Prešov"
"Ľubotice";145000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Prešov"
"Prešov";153000;7,5;NA;NA;NA;NA;NA;NA;"Complete reconstruction";70;NA;0;"none";NA;NA;1982;NA;8;1;0;NA;NA;0;"3-room apartment";3;"Prešov"
"Prešov";95900;8;NA;NA;NA;NA;NA;NA;"Partial reconstruction";58;163;0;NA;"Panel";NA;NA;NA;12;5;1;NA;NA;0;"2-room apartment";2;"Prešov"
"Prešov";179000;6,9;NA;NA;NA;NA;NA;NA;"New building";99;NA;1;"B";NA;NA;2020;NA;6;NA;0;NA;NA;0;"2-room apartment";2;"Prešov"
"Prešov";79990;7,8;NA;NA;NA;NA;NA;NA;"Original condition";45;NA;0;NA;"Panel";NA;NA;NA;NA;1;1;NA;1;0;"1-room apartment";1;"Prešov"
"Prešov";119900;8,4;NA;NA;NA;NA;NA;NA;"Original condition";72;NA;1;"none";NA;NA;1969;NA;8;2;0;NA;NA;0;"3-room apartment";3;"Prešov"
"Prešov";80000;6,6;NA;NA;NA;NA;NA;NA;"Partial reconstruction";41;160;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"1-room apartment";1;"Prešov"
"Prešov";166980;5,9;NA;NA;NA;NA;NA;NA;"Under construction";68,41;NA;0;"A";NA;NA;2023;NA;4;NA;0;NA;NA;0;"3-room apartment";3;"Prešov"
"Prešov";98700;7,9;NA;NA;NA;NA;NA;NA;"Complete reconstruction";44;NA;0;"none";NA;NA;NA;NA;8;2;1;NA;NA;0;"2-room apartment";2;"Prešov"
"Prešov";114900;8,1;NA;NA;NA;NA;NA;NA;"Partial reconstruction";50;NA;0;"none";"Brick";NA;NA;NA;4;1;0;NA;NA;0;"2-room apartment";2;"Prešov"
"Prešov";135000;6,9;NA;NA;NA;NA;NA;NA;"Partial reconstruction";75;NA;0;"none";NA;NA;NA;NA;7;7;1;NA;NA;0;"3-room apartment";3;"Prešov"
"Prešov";105000;7,9;NA;NA;NA;NA;NA;NA;"Partial reconstruction";52;NA;1;NA;NA;NA;NA;NA;9;8;1;NA;NA;0;"2-room apartment";2;"Prešov"
"Prešov";75735;9;NA;NA;NA;NA;NA;NA;"New building";24,49;NA;0;NA;NA;NA;NA;NA;5;NA;1;NA;1;0;"1-room apartment";1;"Prešov"
"Prešov";140000;8,1;NA;NA;NA;NA;NA;NA;"Complete reconstruction";53;NA;0;NA;NA;NA;NA;NA;12;3;1;NA;2;0;"2-room apartment";2;"Prešov"
"Prešov";91900;8,3;NA;NA;NA;NA;NA;NA;"Partial reconstruction";54;168;0;NA;"Panel";NA;NA;NA;12;12;1;NA;NA;0;"2-room apartment";2;"Prešov"
"Prešov";94999;8;NA;NA;NA;NA;NA;NA;"Partial reconstruction";53;190;0;NA;"Brick";NA;NA;NA;2;2;0;NA;NA;0;"2-room apartment";2;"Prešov"
"Prešov";93000;8,4;NA;NA;NA;NA;NA;NA;"Partial reconstruction";48;200;0;NA;"Brick";NA;NA;NA;2;NA;0;NA;NA;0;"2-room apartment";2;"Prešov"
"Prešov";111900;8,4;NA;NA;NA;NA;NA;NA;"Complete reconstruction";62;190;0;NA;"Brick";NA;NA;NA;3;1;0;NA;NA;0;"2-room apartment";2;"Prešov"
"Prešov";111900;8,4;NA;NA;NA;NA;NA;NA;"Complete reconstruction";62;190;0;NA;"Brick";NA;NA;NA;3;1;0;NA;NA;0;"3-room apartment";3;"Prešov"
"Prešov";129000;8,5;NA;NA;NA;NA;NA;NA;"Partial reconstruction";75;NA;0;"none";"Brick";NA;NA;NA;3;3;0;NA;NA;0;"3-room apartment";3;"Prešov"
"Prešov";119900;7,1;NA;NA;NA;NA;NA;NA;"New building";53;NA;0;"none";"Brick";NA;NA;NA;1;1;0;NA;NA;0;"3-room apartment";3;"Prešov"
"Prešov";110000;8,2;NA;NA;NA;NA;NA;NA;"Partial reconstruction";48;NA;0;"none";NA;NA;NA;NA;7;1;1;NA;NA;0;"2-room apartment";2;"Prešov"
"Prešov";119900;6,9;NA;NA;NA;NA;NA;NA;"Partial reconstruction";67;NA;0;"B";NA;NA;NA;NA;8;1;0;NA;1;0;"3-room apartment";3;"Prešov"
"Prešov";97900;7,9;NA;NA;NA;NA;NA;NA;"Original condition";57;NA;0;"none";NA;NA;NA;NA;7;1;1;NA;NA;0;"2-room apartment";2;"Prešov"
"Prešov";295000;4,9;NA;NA;NA;NA;NA;NA;"New building";126;250;0;NA;NA;NA;NA;NA;NA;2;0;2;NA;0;"4-room apartment";4;"Prešov"
"Prešov";89900;8;NA;NA;NA;NA;NA;NA;"Partial reconstruction";51;NA;0;NA;"Brick";"South";NA;NA;NA;4;0;NA;NA;0;"2-room apartment";2;"Prešov"
"Prešov";115000;8,3;NA;NA;NA;NA;NA;NA;"Complete reconstruction";50;NA;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"2-room apartment";2;"Prešov"
"Prešov";146980;5,9;NA;NA;NA;NA;NA;NA;"Under construction";75,06;NA;0;"A";NA;NA;2024;NA;4;NA;0;NA;NA;0;"2-room apartment";2;"Prešov"
"Prešov";122000;8,2;NA;NA;NA;NA;NA;NA;"Original condition";77;NA;0;"none";NA;"South";NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Prešov"
"Prešov";89980;5,9;NA;NA;NA;NA;NA;NA;"Under construction";32,16;NA;0;"A";NA;NA;2024;NA;4;NA;0;NA;NA;0;"1-room apartment";1;"Prešov"
"Prešov";192150;9;NA;NA;NA;NA;NA;NA;"Under construction";72;NA;1;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Prešov"
"Prešov";152500;8,1;NA;NA;NA;NA;NA;NA;"Complete reconstruction";87;210;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"4-room apartment";4;"Prešov"
"Prešov";315000;8,3;NA;NA;NA;NA;NA;NA;"New building";94;NA;0;NA;NA;NA;NA;NA;6;4;1;NA;NA;0;"4-room apartment";4;"Prešov"
"Prešov";229000;7,2;NA;NA;NA;NA;NA;NA;"New building";92,1;NA;0;NA;"Brick";NA;NA;NA;NA;3;0;NA;NA;0;"3-room apartment";3;"Prešov"
"Prešov";169000;7,2;NA;NA;NA;NA;NA;NA;"New building";59,1;NA;0;NA;"Brick";NA;NA;NA;NA;1;0;NA;NA;0;"2-room apartment";2;"Prešov"
"Prešov";229000;7,2;NA;NA;NA;NA;NA;NA;"New building";92,1;NA;0;NA;"Brick";NA;NA;NA;NA;2;0;NA;NA;0;"3-room apartment";3;"Prešov"
"Prešov";164990;7,4;NA;NA;NA;NA;NA;NA;"Original condition";98;NA;0;"B";NA;NA;1998;NA;NA;5;1;NA;NA;0;"3-room apartment";3;"Prešov"
"Prešov";154500;6,7;NA;NA;NA;NA;NA;NA;"Complete reconstruction";77;NA;0;NA;NA;"Southeast";NA;NA;NA;5;1;NA;1;0;"4-room apartment";4;"Prešov"
"Prešov";134900;8,5;7,9;9,4;9,5;8,6;9,6;7;"Complete reconstruction";54;NA;1;NA;NA;NA;NA;NA;3;1;0;1;NA;0;"2-room apartment";2;"Prešov"
"Prešov";239000;NA;NA;NA;NA;NA;NA;NA;"New building";79;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Prešov"
"Prešov";157000;7,6;6,7;9,4;8,7;7;9;5,9;"New building";68;NA;0;NA;NA;NA;NA;NA;3;2;0;1;NA;0;"2-room apartment";2;"Prešov"
"Prešov";95900;8,1;8,1;9,5;8,7;9,3;8,1;4,7;"Original condition";57;NA;0;"B";NA;NA;1971;NA;7;6;0;NA;NA;0;"2-room apartment";2;"Prešov"
"Prešov";199990;7,4;7,5;9;8,2;7;7,8;5,1;"Complete reconstruction";125;200;0;NA;NA;"Northeast";NA;NA;NA;NA;0;NA;NA;0;"4-room apartment";4;"Prešov"
"Prešov";134990;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";72;240;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Prešov"
"Prešov";228980;NA;NA;NA;NA;NA;NA;NA;"Under construction";79,69;NA;0;"A";NA;NA;2024;NA;4;NA;0;NA;NA;0;"4-room apartment";4;"Prešov"
"Prešov";159000;8,1;7,7;9,1;8,6;9,3;8,1;5,4;"Partial reconstruction";86;NA;0;NA;NA;NA;NA;2017;7;3;1;NA;NA;0;"4-room apartment";4;"Prešov"
"Prešov";299000;4,9;8,7;7,9;3,4;2,2;2,5;2,1;"New building";124;NA;0;NA;NA;NA;NA;NA;2;1;0;NA;NA;0;"4-room apartment";4;"Prešov"
"Prešov";122900;7,4;7,5;9;8,2;7;7,8;5,1;"Complete reconstruction";NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Prešov"
"Prešov";141060;8,8;7,7;9,8;9,8;8,6;9,8;8,3;"New building";46,8;NA;1;NA;NA;NA;2022;NA;NA;1;0;NA;NA;0;"1-room apartment";1;"Prešov"
"Prešov";185000;9;8,3;9,2;9,8;9,3;9,5;8,6;"New building";59;NA;1;NA;NA;NA;NA;NA;4;3;0;NA;NA;0;"2-room apartment";2;"Prešov"
"Prešov";280000;NA;NA;NA;NA;NA;NA;NA;"Under construction";224;NA;1;NA;"Brick";NA;2019;NA;NA;NA;0;NA;NA;0;"3-room apartment";3;"Prešov"
"Prešov";102950;NA;NA;NA;NA;NA;NA;NA;"Complete reconstruction";54;NA;0;"B";NA;"Southeast";NA;NA;NA;3;1;NA;NA;0;"2-room apartment";2;"Prešov"
"Prešov";115000;NA;NA;NA;NA;NA;NA;NA;"Partial reconstruction";49;NA;0;"none";NA;NA;1980;2018;1;NA;0;NA;NA;0;"2-room apartment";2;"Prešov"
